"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"L_helveticus_NWC_2_3_00295","1020_g_1274","1020_g_2009","85","425","20","476","80.95238095238095","52.83018867924528","4.76","2.2027558108515155e-11","5.507990905034215e-07","7.473529043465692e-10"
"L_delbrueckii_subsp_delbrueckii_KCTC_13731_00073","1020_g_1409","1020_g_1507","102","636","3","265","97.14285714285714","29.411764705882355","14.166666666666666","2.3091391004897335e-11","5.774002320774578e-07","7.823851383163386e-10"
"L_helveticus_IMAU30077_00064","1020_g_774","1020_g_2964","102","637","3","264","97.14285714285714","29.3007769145394","14.09105180533752","2.3301459114214115e-11","5.82652985150924e-07","7.884343506778403e-10"
"L_helveticus_IMAU30028_01444","","","15","6","90","895","14.285714285714285","99.33407325194229","24.86111111111111","2.3491754769109253e-11","5.874113280015768e-07","7.937990918940228e-10"
"L_johnsonii_NCK2677_01734","1020_g_59","1020_g_1611","102","638","3","263","97.14285714285714","29.189789123196448","14.015673981191222","2.4073483135161992e-11","6.019574457947256e-07","8.123582264436243e-10"
"L_amylovorus_MT30_00107","","1020_g_1541","24","30","81","871","22.857142857142858","96.67036625971143","8.602469135802469","2.4376591002523376e-11","6.09536658018097e-07","8.214779757656294e-10"
"L_crispatus_DC21.1_01873","","","0","202","105","699","0.0","77.58046614872363","0.0","2.5686028339320527e-11","6.422791386247098e-07","8.632784121299862e-10"
"L_crispatus_UMNLC19_01811","","","0","202","105","699","0.0","77.58046614872363","0.0","2.5686028339320527e-11","6.422791386247098e-07","8.632784121299862e-10"
"L_crispatus_1D_00263","","","9","353","96","548","8.571428571428571","60.82130965593785","0.14553824362606232","2.6635399796176466e-11","6.660181719033925e-07","8.939841233602584e-10"
"L_crispatus_1D_02099","","","4","280","101","621","3.8095238095238098","68.92341842397336","0.08783592644978784","2.673700085484165e-11","6.685587063753155e-07","8.958805982681939e-10"
"L_sp_F5_bin2_01368","1020_g_890","1020_g_2334","105","698","0","203","100.0","22.530521642619313","inf","2.6763559564340767e-11","6.692228069063408e-07","8.958805982681939e-10"
"L_crispatus_0421_295_1_1_MRS3_S803-bin_2_00092","1020_g_52","1020_g_1472","5","296","100","605","4.761904761904762","67.14761376248613","0.10219594594594594","2.7389754344074844e-11","6.848808073735914e-07","9.156160526384913e-10"
"L_johnsonii_UBLJ-01_01342","","","9","350","96","551","8.571428571428571","61.1542730299667","0.1475892857142857","2.7938987890331118e-11","6.986143921977297e-07","9.327294955910942e-10"
"L_helveticus_IMAU30049_01045","","1020_g_1850","64","250","41","651","60.952380952380956","72.25305216426193","4.064780487804878","2.8874995733271315e-11","7.220192683104493e-07","9.626923577472657e-10"
"L_kefiranofaciens_SCB2517_01767","","","94","527","11","374","89.52380952380953","41.509433962264154","6.064516129032258","2.916543590966809e-11","7.292817249212505e-07","9.710808587500007e-10"
"L_helveticus_IMAU30132_01122","","","20","18","85","883","19.047619047619047","98.00221975582686","11.542483660130719","2.928470022659758e-11","7.322639291660724e-07","9.724620573254615e-10"
"L_sp_S2-2_00049","","","20","18","85","883","19.047619047619047","98.00221975582686","11.542483660130719","2.928470022659758e-11","7.322639291660724e-07","9.724620573254615e-10"
"L_crispatus_MHKL_MAG_00143_01059","","","96","552","9","349","91.42857142857143","38.73473917869034","6.743961352657005","2.950827820322215e-11","7.378544964715699e-07","9.77290723803404e-10"
"L_paragasseri_JCM_1130_00314","","","96","552","9","349","91.42857142857143","38.73473917869034","6.743961352657005","2.950827820322215e-11","7.378544964715699e-07","9.77290723803404e-10"
"L_crispatus_1D_01980","","","2","243","103","658","1.9047619047619049","73.0299667036626","0.052579008350313636","3.2501146598775366e-11","8.12691170702378e-07","1.0749883210348916e-09"
"L_helveticus_IMAU30049_00568","1020_g_550","1020_g_2863","103","659","2","242","98.09523809523809","26.859045504994448","18.911987860394536","3.395550948439065e-11","8.490575146571882e-07","1.1171809403384055e-09"
"L_amylovorus_1394N20_02017/0.1","","","2","242","103","659","1.9047619047619049","73.14095449500554","0.05287651448286929","3.395550948439065e-11","8.490575146571882e-07","1.1171809403384055e-09"
"L_crispatus_MHKL_MAG_00341_01459","","","2","242","103","659","1.9047619047619049","73.14095449500554","0.05287651448286929","3.395550948439065e-11","8.490575146571882e-07","1.1171809403384055e-09"
"L_sp_UBA10789_00845/0.1","","","2","242","103","659","1.9047619047619049","73.14095449500554","0.05287651448286929","3.395550948439065e-11","8.490575146571882e-07","1.1171809403384055e-09"
"L_helveticus_LH2020_01990","","","18","13","87","888","17.142857142857142","98.55715871254162","14.13262599469496","3.5504810857032215e-11","8.877977954800905e-07","1.1666199677793568e-09"
"L_crispatus_1D_02168","","","1","225","104","676","0.9523809523809524","75.02774694783574","0.028888888888888888","3.619233830060128e-11","9.04989419206535e-07","1.1876501564390222e-09"
"L_helveticus_IMAU60210_00149","","","13","3","92","898","12.380952380952381","99.66703662597114","42.29710144927536","3.716954126585185e-11","9.294243793526255e-07","1.218118452624673e-09"
"L_hamsteri_DSM_5661_01319","","","10","359","95","542","9.523809523809524","60.15538290788013","0.1589209793285442","4.2009795407629834e-11","1.050454934167784e-06","1.3749410133086178e-09"
"L_delbrueckii_subsp_lactis_NWC_1_2_00946","","","30","54","75","847","28.57142857142857","94.00665926748057","6.274074074074074","4.226870021625552e-11","1.0569288489074692e-06","1.3816063384411361e-09"
"L_kalixensis_DSM_16043_01506/16","","","7","322","98","579","6.666666666666667","64.26193118756936","0.12843833185448092","4.234863075866722e-11","1.0589275121204737e-06","1.382411895718634e-09"
"L_crispatus_D31t1_170403_E4_00314","1020_g_28","1020_g_3073","102","641","3","260","97.14285714285714","28.85682574916759","13.790951638065522","4.2813511379318904e-11","1.0705518520398692e-06","1.3939477240102464e-09"
"L_iners_ATCC_55195_rep2_S854-bin_2_00524","","","3","260","102","641","2.857142857142857","71.1431742508324","0.07251131221719458","4.2813511379318904e-11","1.0705518520398692e-06","1.3939477240102464e-09"
"L_crispatus_UMNLC12_00104/2","","","7","320","98","581","6.666666666666667","64.48390677025527","0.1296875","4.420913445977255e-11","1.1054494071666127e-06","1.437515483961785e-09"
"L_helveticus_H10_01507","1020_g_972","1020_g_1519","30","563","75","338","28.57142857142857","37.51387347391787","0.24014209591474245","4.4505151845479045e-11","1.1128513218962035e-06","1.4433869285294469e-09"
"L_amylovorus_GRL1118_01182","","","75","338","30","563","71.42857142857143","62.48612652608213","4.164201183431953","4.4505151845479045e-11","1.1128513218962035e-06","1.4433869285294469e-09"
"L_sp_UBA11933_01433","","","81","392","24","509","77.14285714285715","56.4927857935627","4.3823341836734695","4.467721727176813e-11","1.117153817880562e-06","1.4470904376691218e-09"
"L_crispatus_ST1_01178","1020_g_1291","1020_g_2875","85","429","20","472","80.95238095238095","52.38623751387348","4.675990675990676","4.608686973565697e-11","1.1524021777401026e-06","1.4908178237258765e-09"
"L_helveticus_ATCC_12046_02157","","","17","11","88","890","16.19047619047619","98.77913429522752","15.630165289256198","4.9167831271221845e-11","1.2294416209369023e-06","1.588425866843543e-09"
"L_helveticus_ATCC_12046_02305/3","","","25","35","80","866","23.809523809523807","96.11542730299666","7.732142857142857","5.0130760180556116e-11","1.2535196583148056e-06","1.6160851531662861e-09"
"L_crispatus_lc83_00609","","","71","307","34","594","67.61904761904762","65.92674805771365","4.04042920099636","5.015325250378077e-11","1.254082078857038e-06","1.6160851531662861e-09"
"L_helsingborgensis_ESL0183_01541","1020_g_1351","1020_g_2857","75","340","30","561","71.42857142857143","62.264150943396224","4.125","5.051524584929892e-11","1.2631337224617193e-06","1.6256547264629592e-09"
"uncultured_L_sp_Chicken_10_mag_2_01092","","","9","348","96","553","8.571428571428571","61.3762486126526","0.1489762931034483","5.115352045004905e-11","1.2790937788534766e-06","1.6440794072666795e-09"
"L_amylovorus_1394N20_00888","1020_g_885","1020_g_2327","76","347","29","554","72.38095238095238","61.48723640399556","4.184040544569214","5.23178936908096e-11","1.308208931738694e-06","1.6793439431818922e-09"
"L_gasseri_MHKL_MAG_00294_01495","","","6","304","99","597","5.714285714285714","66.2597114317425","0.11901913875598086","5.264011240985803e-11","1.3162660108084999e-06","1.687520526677564e-09"
"L_acidophilus_s-4_00148/2","","","31","59","74","842","29.523809523809526","93.45172031076582","5.978469995419148","5.4888584343267424e-11","1.372489051503402e-06","1.7573483373923201e-09"
"L_gallinarum_HFD4_01707","","","72","315","33","586","68.57142857142857","65.03884572697002","4.058874458874459","5.656565174556616e-11","1.414424121897882e-06","1.8087264985906418e-09"
"L_bombicola_BI-4G_00478","","","2","240","103","661","1.9047619047619049","73.36293007769146","0.0534789644012945","5.826063448580353e-11","1.4568071653175173e-06","1.8605455495753732e-09"
"L_delbrueckii_subsp_jakobsenii_DSM_26046_01327","1020_g_140","1020_g_1970","90","483","15","418","85.71428571428571","46.392896781354054","5.192546583850931","6.093449872390209e-11","1.5236671405911718e-06","1.943452985447923e-09"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_860_01253/7","","","1","219","104","682","0.9523809523809524","75.69367369589345","0.029943800491745696","6.32020567717907e-11","1.5803674295786263e-06","2.0132069166606705e-09"
"L_delbrueckii_subsp_lactis_NCIMB_8140_01127","1020_g_588","1020_g_2730","104","683","1","218","99.04761904761905","24.195338512763595","33.194729136163986","6.396538489764841e-11","1.5994544493656986e-06","2.0323436459538737e-09"
"L_crispatus_UMNLC16_00263","","","1","218","104","683","0.9523809523809524","75.8046614872364","0.03012526464361327","6.396538489764841e-11","1.5994544493656986e-06","2.0323436459538737e-09"
"L_gasseri_L5_01559","1020_g_830;1020_g_989","1020_g_2952;1020_g_3010","97","569","8","332","92.38095238095238","36.847946725860155","7.07469244288225","6.587380549945569e-11","1.6471745065138895e-06","2.0903229778095045e-09"
"L_helveticus_LZ-R-5_00089","1020_g_829","1020_g_3011","97","568","8","333","92.38095238095238","36.958934517203105","7.108494718309859","6.603440481745355e-11","1.651190292460426e-06","2.0927633618002864e-09"
"L_gasseri_1001285H_161024_C10_00377/0.1","","","1","217","104","684","0.9523809523809524","75.91564927857935","0.03030840127614321","6.636750873644568e-11","1.6595195559548243e-06","2.1006576657656002e-09"
"L_amylovorus_PMRA3_01162","","","15","7","90","894","14.285714285714285","99.22308546059934","21.285714285714285","6.752364509944989e-11","1.6884287457117444e-06","2.13454961531194e-09"
"L_crispatus_Chicken_6_mag_147_01476","1020_g_1388","1020_g_1748","90","487","15","414","85.71428571428571","45.94894561598224","5.100616016427105","6.84209406039849e-11","1.7108656198026426e-06","2.160183863387175e-09"
"L_helveticus_LZ-R-5_01182","1020_g_1092","1020_g_2183","89","474","16","427","84.76190476190476","47.39178690344062","5.010944092827004","7.024581088839082e-11","1.7564965012642124e-06","2.213726060844409e-09"
"L_crispatus_Chicken_6_mag_147_00940","","","35","78","70","823","33.33333333333333","91.34295227524973","5.2756410256410255","7.029388091623518e-11","1.7576984923104606e-06","2.213726060844409e-09"
"L_sp_LAC2_01450","","","12","2","93","899","11.428571428571429","99.7780244173141","58.0","7.058875130722842e-11","1.7650717264372466e-06","2.2146445752035716e-09"
"L_sp_LAC2_01451","","","12","2","93","899","11.428571428571429","99.7780244173141","58.0","7.058875130722842e-11","1.7650717264372466e-06","2.2146445752035716e-09"
"L_delbrueckii_subsp_lactis_CIRM_BIA_229_00223/0.2","","","12","2","93","899","11.428571428571429","99.7780244173141","58.0","7.058875130722842e-11","1.7650717264372466e-06","2.2146445752035716e-09"
"L_crispatus_ATCC_33820_01755","","","73","325","32","576","69.52380952380952","63.92896781354052","4.0430769230769235","7.33442314540134e-11","1.833972507507605e-06","2.2982111622902318e-09"
"L_gasseri_HL70_02195","","","18","14","87","887","17.142857142857142","98.44617092119867","13.108374384236454","7.432279121070787e-11","1.8584413942237502e-06","2.3259591917693993e-09"
"L_johnsonii_FI9785_01367","","","78","368","27","533","74.28571428571429","59.15649278579356","4.184178743961352","7.457137755871582e-11","1.864657295855689e-06","2.3308216198196116e-09"
"uncultured_L_sp_Chicken_1_mag_75_00399","","","23","29","82","872","21.904761904761905","96.78135405105438","8.433978132884777","7.814504836705024e-11","1.9540169344180913e-06","2.4394718282373175e-09"
"L_taiwanensis_114f_00612/4","1020_g_1393","1020_g_1753","98","584","7","317","93.33333333333333","35.18312985571587","7.5993150684931505","7.985151681042755e-11","1.996687177844741e-06","2.4896348850931934e-09"
"L_crispatus_AB70_01351","1020_g_372","1020_g_2523","47","143","58","758","44.761904761904766","84.12874583795784","4.295394260911502","8.089773320000974e-11","2.0228478186662435e-06","2.519113099210764e-09"
"L_crispatus_MHKL_MAG_00258_00666","","","95","547","10","354","90.47619047619048","39.289678135405104","6.148080438756856","8.146414609398947e-11","2.037010973080207e-06","2.533595737661949e-09"
"L_crispatus_AB70_02216","","","0","193","105","708","0.0","78.57935627081021","0.0","8.273225185418389e-11","2.068719957613868e-06","2.5698384566631903e-09"
"L_crispatus_ATCC_33820_00211","","","0","192","105","709","0.0","78.69034406215316","0.0","8.304267465018525e-11","2.076482079627882e-06","2.5762804958162308e-09"
"L_crispatus_B4_00546","","","74","333","31","568","70.47619047619048","63.04106548279689","4.07168458781362","8.446735669052223e-11","2.112106254046508e-06","2.617232037232352e-09"
"L_helveticus_LZ-R-5_00119","1020_g_787","1020_g_2978","105","710","0","191","100.0","21.198668146503884","inf","8.566308542149361e-11","2.142005450964448e-06","2.6444511740301827e-09"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_860_01253/7/0.1","","","0","191","105","710","0.0","78.80133185349611","0.0","8.566308542149361e-11","2.142005450964448e-06","2.6444511740301827e-09"
"L_iners_C0210C1_00067","","","0","191","105","710","0.0","78.80133185349611","0.0","8.566308542149361e-11","2.142005450964448e-06","2.6444511740301827e-09"
"L_acidophilus_YT1_02011","1020_g_6","1020_g_3051","88","467","17","434","83.80952380952381","48.16870144284129","4.8106814460259475","8.715607049249061e-11","2.179337542664728e-06","2.687222617342451e-09"
"uncultured_L_sp_UMB00041_00721","1020_g_1187","1020_g_2403","99","598","6","303","94.28571428571428","33.62930077691454","8.360367892976589","9.11695439445582e-11","2.2796944463336775e-06","2.807505475780391e-09"
"L_crispatus_NCK1351_01857","","","4","271","101","630","3.8095238095238098","69.92230854605992","0.09206824741514742","9.161241691273294e-11","2.290768484902887e-06","2.8176734131646825e-09"
"L_crispatus_VMC5_02040","","","86","445","19","456","81.9047619047619","50.61043285238623","4.638202247191011","9.329507929891444e-11","2.3328434578693556e-06","2.864180091044041e-09"
"L_acidophilus_JBNU_C5_00405","","","81","396","24","505","77.14285714285715","56.0488346281909","4.3039772727272725","9.335360024798614e-11","2.3343067742008934e-06","2.864180091044041e-09"
"L_crispatus_DSM_29598_01211","1020_g_633","1020_g_2777","59","218","46","683","56.19047619047619","75.8046614872364","4.018448344635022","9.371664953992517e-11","2.343384821745829e-06","2.8717951246885157e-09"
"L_selangorensis_ATCC_BAA-66_01587/3","1020_g_1382","1020_g_2354","92","512","13","389","87.61904761904762","43.17425083240843","5.376802884615385","9.383246900270179e-11","2.346280887412558e-06","2.871824831594318e-09"
"L_helveticus_IMAU10049_00349","1020_g_1273","1020_g_2008","100","614","5","287","95.23809523809523","31.853496115427305","9.348534201954397","9.50675068222793e-11","2.377163008091094e-06","2.9060672470551274e-09"
"L_crispatus_MHKL_MAG_00120_00361","","","86","446","19","455","81.9047619047619","50.49944506104328","4.617654000472032","9.590249486185784e-11","2.3980418840207553e-06","2.9257187174587893e-09"
"L_crispatus_MHKL_MAG_00244_00033","","","5","286","100","615","4.761904761904762","68.25749167591565","0.10751748251748251","9.594438505563715e-11","2.399089348316207e-06","2.9257187174587893e-09"
"L_delbrueckii_subsp_sunkii_JCM_17838_00853","1020_g_194","1020_g_1934","67","280","38","621","63.8095238095238","68.92341842397336","3.9104323308270676","1.0015788315399977e-10","2.5044478682657643e-06","3.047662660992707e-09"
"L_crispatus_CM_G11_S855-bin_1_00361","1020_g_601","1020_g_2743","94","535","11","366","89.52380952380953","40.62153163152053","5.846049277824979","1.001948288712647e-10","2.505371695925974e-06","3.047662660992707e-09"
"L_crispatus_0421_295_1_1_MRS6_S407-bin_1_00578","","","19","454","86","447","18.095238095238095","49.61154273029967","0.21752381928081138","1.0030899300127966e-10","2.508226369996998e-06","3.047662660992707e-09"
"L_amylolyticus_L6_00773/0.3","","","10","0","95","901","9.523809523809524","100.0","inf","1.0313212612819525e-10","2.578818813835522e-06","3.1296344828100994e-09"
"L_crispatus_MHKL_MAG_00229_00311","","","5","284","100","617","4.761904761904762","68.47946725860156","0.10862676056338028","1.0398592664225253e-10","2.6001680956895243e-06","3.15171890386609e-09"
"L_kefiranofaciens_ATCC_43761_00956","","","83","417","22","484","79.04761904761905","53.718091009988896","4.378896882494005","1.0433045748174699e-10","2.6087830893310834e-06","3.1583330379310936e-09"
"L_johnsonii_UMNLJ22_00221","1020_g_864","1020_g_1674","103","666","2","235","98.09523809523809","26.082130965593787","18.17192192192192","1.0630754439899809e-10","2.6582201476969473e-06","3.211012421608755e-09"
"L_gallinarum_HFD4_02454/2/0.3","","","33","70","72","831","31.428571428571427","92.23085460599334","5.441071428571429","1.0632746591049988e-10","2.6587182850920494e-06","3.211012421608755e-09"
"L_sp_UBA10721_00030","","","11","1","94","900","10.476190476190476","99.88901220865705","105.31914893617021","1.0782032846727546e-10","2.6960473133242227e-06","3.2521680498482783e-09"
"L_equicursoris_DSM_19284_01031","1020_g_1309","1020_g_2893","103","664","2","237","98.09523809523809","26.304106548279687","18.381777108433734","1.0907465738103418e-10","2.7274118078127595e-06","3.2860383226659753e-09"
"L_helveticus_IMAU10031_01663","","","44","127","61","774","41.904761904761905","85.90455049944507","4.396024267458371","1.1063600296612932e-10","2.7664532541680638e-06","3.329065287807538e-09"
"L_crispatus_CM_H01_S776-bin_1_00445","","","84","428","21","473","80.0","52.497225305216425","4.420560747663552","1.1118925641639702e-10","2.7802873566920075e-06","3.341691534485586e-09"
"L_amylovorus_DSM_20531_00778/0.1","","","1","215","104","686","0.9523809523809524","76.13762486126527","0.03067978533094812","1.1436685083091889e-10","2.859743105027127e-06","3.4330649520133577e-09"
"L_helveticus_LH2020_01171","","","97","574","8","327","92.38095238095238","36.2930077691454","6.907447735191638","1.2435469518721914e-10","3.1094891531564148e-06","3.728404260379394e-09"
"L_delbrueckii_ME-805_00236","","","38","95","67","806","36.19047619047619","89.45615982241954","4.811940298507463","1.2532238675588703e-10","3.1336862808309554e-06","3.752917701593959e-09"
"L_helveticus_ATCC_12046_00307","","","23","30","82","871","21.904761904761905","96.67036625971143","8.143495934959349","1.2675710978319719e-10","3.1695615301288457e-06","3.791341543216323e-09"
"L_sp_LAC2_01554","","","43","122","62","779","40.95238095238095","86.45948945615982","4.428476996298255","1.281913008636106e-10","3.205423478094583e-06","3.829657679921844e-09"
"L_equicursoris_DSM_19284_01585/0.1","","","72","319","33","582","68.57142857142857","64.59489456159822","3.980621259618125","1.2939003559008145e-10","3.2353978399299866e-06","3.860856610894972e-09"
"L_helveticus_H9_00583/4","","","27","45","78","856","25.71428571428571","95.00554938956715","6.584615384615384","1.383149487004989e-10","3.458565292255975e-06","4.122247070626907e-09"
"L_acetotolerans_UBA10580_00725","1020_g_522","1020_g_2826","102","650","3","251","97.14285714285714","27.85793562708102","13.12923076923077","1.4347593803730334e-10","3.5876158306227698e-06","4.265379001944774e-09"
"L_rodentium_DSM_24759_01193","1020_g_552","1020_g_2861","102","649","3","252","97.14285714285714","27.968923418423973","13.201848998459168","1.4372476192514831e-10","3.5938376719383335e-06","4.265379001944774e-09"
"L_crispatus_CM_G11_S855-bin_1_00669","","","3","252","102","649","2.857142857142857","72.03107658157603","0.0757469654528478","1.4372476192514831e-10","3.5938376719383335e-06","4.265379001944774e-09"
"L_delbrueckii_subsp_lactis_CIRM_BIA_225_00442/2","","","33","71","72","830","31.428571428571427","92.11986681465038","5.357981220657277","1.4379981998158146e-10","3.5957144986394447e-06","4.265379001944774e-09"
"L_helveticus_ATCC_12046_02159","","","16","10","89","891","15.238095238095239","98.89012208657047","16.017977528089887","1.4688256418115578e-10","3.6727985173498003e-06","4.346507121124024e-09"
"L_sp_JM1_02071/11/0.3","","","16","10","89","891","15.238095238095239","98.89012208657047","16.017977528089887","1.4688256418115578e-10","3.6727985173498003e-06","4.346507121124024e-09"
"L_helveticus_NWC_2_4_02281/5/0.1","","","31","62","74","839","29.523809523809526","93.11875693673696","5.668918918918919","1.4775323581831799e-10","3.6945696616370413e-06","4.361947652464039e-09"
"L_crispatus_UMB1398_02093/2","","","31","62","74","839","29.523809523809526","93.11875693673696","5.668918918918919","1.4775323581831799e-10","3.6945696616370413e-06","4.361947652464039e-09"
"L_helveticus_LZ-R-5_01863/0.1","","","0","188","105","713","0.0","79.13429522752497","0.0","1.4796889068582253e-10","3.6999621115989925e-06","4.363162867451642e-09"
"L_crispatus_MHKL_MAG_00122_01090","1020_g_303","1020_g_2091","105","712","0","189","100.0","20.97669256381798","inf","1.4838128646608175e-10","3.7102740680843745e-06","4.37016969150103e-09"
"L_sp_UBA10721_01087","","","98","589","7","312","93.33333333333333","34.62819089900111","7.415959252971137","1.4938628601270542e-10","3.735404081747699e-06","4.394593037350234e-09"
"L_sp_LAC3_00725/2/0.2","","","18","15","87","886","17.142857142857142","98.33518312985572","12.220689655172414","1.497375451024759e-10","3.74418731528741e-06","4.399750076718461e-09"
"L_crispatus_CG-12_01811","","","72","322","33","579","68.57142857142857","64.26193118756936","3.9232072275550536","1.5126353709763944e-10","3.782344745126474e-06","4.439371766580368e-09"
"L_crispatus_DISK12_01594","","","0","187","105","714","0.0","79.24528301886792","0.0","1.517000527183433e-10","3.793259818222174e-06","4.441756227426433e-09"
"L_crispatus_DISK12_01595","","","0","187","105","714","0.0","79.24528301886792","0.0","1.517000527183433e-10","3.793259818222174e-06","4.441756227426433e-09"
"L_sp_3B-2020_02033","","","3","249","102","652","2.857142857142857","72.36403995560488","0.07701393810536263","1.530308040965798e-10","3.826535256434978e-06","4.475479832087694e-09"
"L_sp_wkB8_01067","1020_g_1439","1020_g_1662","16","419","89","482","15.238095238095239","53.496115427302996","0.20680593172615377","1.5474613397012432e-10","3.869427079922959e-06","4.520358738227755e-09"
"L_delbrueckii_ME-783_00001/0.1","","","64","258","41","643","60.952380952380956","71.36514983351832","3.8903384382681034","1.5799067122082814e-10","3.950556733876807e-06","4.609751148047617e-09"
"L_helveticus_LZ-R-5_01568","","","98","591","7","310","93.33333333333333","34.406215316315205","7.343485617597293","1.5939247107913406e-10","3.985608739333747e-06","4.645231630925113e-09"
"L_kalixensis_DSM_16043_00456","","","92","513","13","388","87.61904761904762","43.06326304106548","5.352526615684511","1.6130659216025842e-10","4.0334713369672614e-06","4.695542883547452e-09"
"L_gallinarum_Chicken_14_mag_96_00421","1020_g_1049","1020_g_2141","92","514","13","387","87.61904761904762","42.95227524972253","5.3283448069440285","1.6181624103530408e-10","4.046215107087778e-06","4.70490128731137e-09"
"L_helveticus_UC1285_00267","","","4","267","101","634","3.8095238095238098","70.36625971143174","0.09404086476063336","1.6711156616913134e-10","4.178624712059129e-06","4.853222662089581e-09"
"L_crispatus_UMNLC11_00022","1020_g_1443","1020_g_2960","101","635","4","266","96.19047619047619","29.52275249722531","10.577165354330708","1.690028693308125e-10","4.2259167476169664e-06","4.898195062865065e-09"
"L_gasseri_UMB3077_01474","","","4","268","101","633","3.8095238095238098","70.25527192008879","0.09354219003989951","1.6905188319346336e-10","4.2271423392525514e-06","4.898195062865065e-09"
"L_crispatus_KT-11_01001","","","19","18","86","883","18.095238095238095","98.00221975582686","10.837855297157622","1.7461939283249426e-10","4.366357917776519e-06","5.0190603791326505e-09"
"L_crispatus_KT-11_01003","","","19","18","86","883","18.095238095238095","98.00221975582686","10.837855297157622","1.7461939283249426e-10","4.366357917776519e-06","5.0190603791326505e-09"
"L_helveticus_IMAU10049_02176","","","19","18","86","883","18.095238095238095","98.00221975582686","10.837855297157622","1.7461939283249426e-10","4.366357917776519e-06","5.0190603791326505e-09"
"L_helveticus_NBIMCC_8269_179_00737","","","19","18","86","883","18.095238095238095","98.00221975582686","10.837855297157622","1.7461939283249426e-10","4.366357917776519e-06","5.0190603791326505e-09"
"L_intestinalis_A49_41_LA_DSS_00585","","","19","18","86","883","18.095238095238095","98.00221975582686","10.837855297157622","1.7461939283249426e-10","4.366357917776519e-06","5.0190603791326505e-09"
"L_selangorensis_ATCC_BAA-66_00184","","","19","18","86","883","18.095238095238095","98.00221975582686","10.837855297157622","1.7461939283249426e-10","4.366357917776519e-06","5.0190603791326505e-09"
"L_crispatus_Mitchell_12_29_17_E07_S629-bin_2_00879","","","4","265","101","636","3.8095238095238098","70.58823529411765","0.09504950495049505","1.746283755187125e-10","4.366582529845406e-06","5.0190603791326505e-09"
"L_crispatus_B4_01081/0.1","","","15","8","90","893","14.285714285714285","99.11209766925639","18.604166666666668","1.7753624914126124e-10","4.439293909777237e-06","5.090933382772061e-09"
"L_sp_LAC3_00693","","","15","8","90","893","14.285714285714285","99.11209766925639","18.604166666666668","1.7753624914126124e-10","4.439293909777237e-06","5.090933382772061e-09"
"L_helveticus_IMAU40093_00541/0.1","","","20","21","85","880","19.047619047619047","97.669256381798","9.859943977591037","1.808271000311335e-10","4.521581636278493e-06","5.17936040810824e-09"
"L_sp_LAC3_02061","","","92","517","13","384","87.61904761904762","42.61931187569367","5.25636066061598","1.819479443283313e-10","4.549608347929924e-06","5.199552397634199e-09"
"L_sp_W8086_00416","","","92","517","13","384","87.61904761904762","42.61931187569367","5.25636066061598","1.819479443283313e-10","4.549608347929924e-06","5.199552397634199e-09"
"L_taiwanensis_DSM_21401_00017","","","9","337","96","564","8.571428571428571","62.59711431742508","0.15689910979228486","1.8404585325592485e-10","4.602066560664401e-06","5.253500640027855e-09"
"L_sp_UBA10789_01339","","","58","216","47","685","55.23809523809524","76.02663706992232","3.9135145784081953","1.8523907175359784e-10","4.631902989198714e-06","5.281531344582343e-09"
"L_helveticus_FAM22155_02170","","","59","225","46","676","56.19047619047619","75.02774694783574","3.853526570048309","1.8726865230961193e-10","4.682652651001846e-06","5.333317370161556e-09"
"L_helveticus_IMAU30143_01974","1020_g_670","1020_g_3035","103","669","2","232","98.09523809523809","25.749167591564927","17.85949177877429","1.9338051691384704e-10","4.835479825430745e-06","5.488626362577463e-09"
"L_helveticus_LZ-R-5_01333","1020_g_358","1020_g_2509","103","669","2","232","98.09523809523809","25.749167591564927","17.85949177877429","1.9338051691384704e-10","4.835479825430745e-06","5.488626362577463e-09"
"L_crispatus_DISK12_01338","","","2","232","103","669","1.9047619047619049","74.25083240843507","0.05599263475058587","1.9338051691384704e-10","4.835479825430745e-06","5.488626362577463e-09"
"L_gallinarum_HFD4_02545","","","70","306","35","595","66.66666666666666","66.0377358490566","3.888888888888889","1.945830541725838e-10","4.8655492695854575e-06","5.5164957705050534e-09"
"L_amylovorus_GRL_1112_00073/0.1","","","26","42","79","859","24.761904761904763","95.338512763596","6.731163351416516","1.977286466279875e-10","4.944204808932827e-06","5.599325944431288e-09"
"L_helveticus_IMAU80627_02240","1020_g_1196","1020_g_2412","91","503","14","398","86.66666666666667","44.173140954495004","5.143141153081511","1.9831575746146115e-10","4.958885515323836e-06","5.609598999235108e-09"
"L_gasseri_MHKL_MAG_00126_01384","1020_g_8","1020_g_3053","86","452","19","449","81.9047619047619","49.83351831298557","4.496273870517","2.0164295424225582e-10","5.042082070827607e-06","5.697267876641364e-09"
